left;top;width;height;transcription
[212, 585, 585, 211];[34, 40, 61, 54];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
155;71;146;19;01.666.590-9
[52, 118, 118, 51];[92, 93, 80, 78];-1;-1;REGISTRO
[50, 96, 96, 47];[105, 106, 96, 94];-1;-1;GERAL
[50, 93, 93, 49];[135, 136, 123, 121];-1;-1;NOME
77;138;385;19;CANADAS BALIVIERA DAIENE
[49, 112, 112, 48];[188, 188, 203, 201];-1;-1;FILIAÇÃO
76;203;385;19;TERRAS SCOTTI MANGULLO
73;238;418;20;CALIGARES MATTES PREVIDI
[47, 157, 156, 47];[309, 310, 296, 297];-1;-1;NATURALIDADE
74;306;127;21;IGUATU-CE
[46, 138, 138, 46];[376, 378, 364, 364];-1;-1;DOC ORIGEM
175;347;327;19;C.NAS=234 LV=460 FL=331
70;378;122;15;AMPARO-PB
111;412;161;16;666.320.601-02
[45, 72, 73, 45];[444, 444, 432, 432];-1;-1;CPF
71;470;58;15;NH 54
[294, 489, 488, 295];[526, 530, 515, 512];-1;-1;LEI Nº7 116 DE 29/08/83
261;470;143;9;RICO BARDINI BUTTNER
[296, 474, 474, 296];[498, 502, 489, 486];-1;-1;ASSINATURA DO DIRETOR
638;480;49;15;5 VIA
563;320;104;15;11/03/1956
[559, 718, 718, 558];[302, 304, 318, 316];-1;-1;DATA DE NASCIMENTO
564;77;106;16;26/10/1990
[449, 504, 505, 450];[96, 97, 84, 82];-1;-1;DATA DE
[449, 528, 528, 449];[113, 114, 98, 98];-1;-1;EXPEDIÇÃO
