left;top;width;height;transcription
[761, 313, 312, 760];[722, 724, 702, 697];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
684;652;176;22;90.916.776-7
544;565;410;20;BERTASI SERDEIRA HAYASH
608;484;345;18;MATTIAZZI KOIVISTO ERLICH
475;440;475;19;CARLOMAGNO KAMIOKA CODARIN
694;360;256;18;PEDRAS DE FOGO-PB
540;319;291;19;C.NAS=482 LV=98 FL=181
822;276;128;18;MAGDA-SP
726;235;176;19;347.907.305-06
874;145;72;19;NH 81
[642, 413, 414, 643];[103, 104, 123, 123];-1;-1;LEI Nº7 116 DE 29/08/83
463;168;258;14;FRANCISCONI VERA HORAI
[644, 430, 432, 643];[140, 142, 156, 155];-1;-1;ASSINATURA DO DIRETOR
[942, 908, 909, 941];[197, 197, 214, 213];-1;-1;CPF
[942, 815, 816, 943];[387, 389, 374, 373];-1;-1;NATURALIDADE
[945, 870, 870, 945];[516, 515, 500, 500];-1;-1;FILIAÇÃO
[947, 868, 868, 948];[657, 657, 644, 642];-1;-1;REGISTRO
[946, 893, 894, 950];[622, 622, 638, 638];-1;-1;GERAL
[946, 895, 895, 948];[600, 600, 585, 586];-1;-1;NOME
[475, 410, 410, 476];[660, 660, 644, 644];-1;-1;DATA DE
[473, 382, 385, 474];[624, 624, 643, 641];-1;-1;EXPEDIÇÃO
257;659;122;18;10/08/2006
255;364;115;18;31/08/1952
218;152;59;18;8 VIA
[941, 834, 834, 941];[302, 301, 285, 286];-1;-1;DOC ORIGEM
[340, 150, 150, 339];[390, 391, 377, 375];-1;-1;DATA DE NASCIMENTO
393;230;196;28;78406/7823
