left;top;width;height;transcription
[61, 72, 54, 44];[596, 230, 229, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
77;545;18;137;87.679.304-2
[91, 93, 81, 80];[748, 682, 683, 751];-1;-1;REGISTRO
[106, 108, 96, 95];[749, 704, 705, 750];-1;-1;GERAL
[136, 137, 126, 125];[751, 708, 708, 751];-1;-1;NOME
138;344;24;418;VOROBOW SEMPLE HATSUME
[204, 204, 190, 191];[752, 690, 690, 753];-1;-1;FILIAÇÃO
209;336;20;426;BOGHOSIAN BRENGA TORELLI
241;444;19;320;NAKATSU CAPPELLI NE
307;598;18;166;TRINDADE-PE
[290, 293, 305, 302];[755, 648, 648, 755];-1;-1;NATURALIDADE
[368, 370, 357, 357];[756, 665, 666, 758];-1;-1;DOC ORIGEM
375;548;23;219;ITAPOROROCA-PB
409;564;19;161;137.080.643-48
[438, 437, 426, 426];[758, 731, 731, 759];-1;-1;CPF
474;699;18;68;NH 52
[529, 534, 518, 515];[519, 331, 329, 520];-1;-1;LEI Nº7 116 DE 29/08/83
466;317;14;265;MORIWAKI LODDI GALLEGO
[499, 504, 491, 487];[518, 344, 345, 519];-1;-1;ASSINATURA DO DIRETOR
488;155;16;53;7 VIA
314;171;21;112;17/11/2005
[303, 308, 321, 317];[257, 105, 105, 258];-1;-1;DATA DE NASCIMENTO
88;163;18;114;14/07/2017
[89, 91, 103, 101];[360, 303, 303, 361];-1;-1;DATA DE
[118, 120, 105, 104];[360, 283, 282, 361];-1;-1;EXPEDIÇÃO
345;357;19;308;C.NAS=210 LV=99 FL=367
