left;top;width;height;transcription
[524, 522, 507, 509];[514, 321, 322, 515];-1;-1;LEI Nº7 116 DE 29/08/83
[494, 493, 481, 483];[516, 339, 339, 516];-1;-1;ASSINATURA DO DIRETOR
461;318;13;260;MINAMI MONTEBELLI ASTOLPHO
478;150;15;50;4 VIA
485;697;16;63;NH 27
[441, 440, 427, 429];[760, 733, 734, 760];-1;-1;CPF
418;582;16;139;473.987.936-00
385;610;15;147;TABATINGA-SP
[374, 371, 358, 359];[759, 667, 668, 761];-1;-1;DOC ORIGEM
348;378;16;282;C.NAS=44 LV=464 FL=196
314;644;19;116;TARUMÃ-SP
[307, 305, 293, 294];[763, 652, 652, 762];-1;-1;NATURALIDADE
252;521;15;240;NAZARIO SENEME EMY
[302, 300, 287, 290];[263, 110, 110, 262];-1;-1;DATA DE NASCIMENTO
313;183;15;98;04/03/1980
218;457;20;305;SACCHETTI JONATHAS PIAZON
[208, 208, 192, 193];[763, 698, 699, 762];-1;-1;FILIAÇÃO
150;358;16;407;DUBINSKAS GASPARELO FELPOLDI
[141, 141, 127, 129];[763, 718, 719, 764];-1;-1;NOME
[112, 111, 98, 100];[763, 716, 717, 763];-1;-1;GERAL
[84, 83, 96, 97];[762, 696, 696, 763];-1;-1;REGISTRO
82;547;16;135;83.824.427-0
[57, 56, 41, 43];[607, 240, 241, 607];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
78;170;16;114;22/03/1953
[108, 106, 93, 93];[375, 296, 296, 374];-1;-1;EXPEDIÇÃO
[79, 80, 93, 92];[374, 315, 315, 375];-1;-1;DATA DE
