left;top;width;height;transcription
62;51;19;70;NH 33
[10, 16, 35, 30];[333, 557, 559, 333];-1;-1;LEI Nº7 116 DE 29/08/83
76;259;16;329;NASSER TIOSSO LUCIANELLI
[48, 51, 68, 63];[332, 540, 540, 332];-1;-1;ASSINATURA DO DIRETOR
146;98;22;173;696.043.964-71
[115, 117, 133, 130];[54, 86, 86, 54];-1;-1;CPF
187;50;20;271;NOVA ERECHIM-SC
[216, 221, 206, 201];[53, 159, 160, 53];-1;-1;DOC ORIGEM
237;163;20;346;C.NAS=353 LV=21 FL=482
276;48;20;223;RIO GRANDE-RS
[300, 303, 290, 287];[52, 177, 177, 50];-1;-1;NATURALIDADE
359;43;24;535;MONTAUT MIYAHARA BRANDIZZI
401;44;26;613;MONTIBELLER FERRUZZI CARDONE
480;45;22;400;GUATURA YASBEK BRAND
562;135;19;147;47.172.155-4
571;604;19;134;06/11/1983
73;707;18;59;8 VIA
285;608;19;125;29/04/1995
[424, 426, 411, 408];[49, 124, 123, 50];-1;-1;FILIAÇÃO
[505, 507, 492, 491];[47, 99, 97, 46];-1;-1;NOME
[526, 528, 542, 541];[47, 102, 101, 47];-1;-1;GERAL
[561, 562, 548, 546];[48, 127, 128, 47];-1;-1;REGISTRO
[592, 598, 617, 609];[220, 650, 649, 221];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[307, 312, 298, 293];[637, 815, 815, 637];-1;-1;DATA DE NASCIMENTO
[535, 537, 555, 550];[506, 597, 597, 503];-1;-1;EXPEDIÇÃO
[569, 571, 556, 555];[504, 573, 573, 505];-1;-1;DATA DE
