left;top;width;height;transcription
[302, 758, 758, 304];[82, 89, 68, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
238;97;135;25;62.584.615-1
[114, 207, 207, 114];[112, 114, 99, 98];-1;-1;REGISTRO
[113, 175, 175, 114];[129, 129, 114, 113];-1;-1;GERAL
[113, 167, 167, 111];[164, 164, 150, 149];-1;-1;NOME
113;179;349;20;GALVANO NARECE VITO
[112, 197, 197, 112];[241, 243, 228, 225];-1;-1;FILIAÇÃO
114;255;337;20;SEFRIN ROESSLE STAGI
114;295;361;20;LAURINI SCHIESSL ALITA
[111, 251, 251, 111];[356, 359, 343, 341];-1;-1;NATURALIDADE
113;372;222;19;ERVAL SECO-RS
[111, 232, 232, 110];[435, 437, 420, 419];-1;-1;DOC ORIGEM
114;449;368;22;C.NAS=391 LV=283 FL=31
[112, 149, 150, 110];[515, 515, 499, 499];-1;-1;CPF
106;535;63;11;IRANI-SC
187;490;163;19;616.539.668-23
[405, 636, 636, 406];[593, 595, 580, 577];-1;-1;ASSINATURA DO DIRETOR
[409, 650, 650, 410];[625, 629, 608, 607];-1;-1;LEI Nº7 116 DE 29/08/83
755;574;64;16;NH 78
[599, 671, 670, 596, 596];[120, 121, 105, 105, 119];-1;-1;DATA DE
[595, 695, 695, 594];[134, 136, 119, 120];-1;-1;EXPEDIÇÃO
731;111;114;16;27/02/1980
757;382;111;16;17/08/2017
[730, 932, 931, 730];[366, 367, 352, 350];-1;-1;DATA DE NASCIMENTO
