left;top;width;height;transcription
[40, 54, 76, 62];[740, 273, 274, 740];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
78;677;20;147;01.100.612-2
154;602;22;324;ELSTER SHINSEI KIYO
[140, 142, 156, 154];[929, 878, 879, 931];-1;-1;NOME
[218, 217, 232, 234];[856, 932, 933, 856];-1;-1;FILIAÇÃO
[89, 86, 104, 104];[846, 930, 930, 846];-1;-1;REGISTRO
[121, 122, 108, 105];[930, 871, 871, 928];-1;-1;GERAL
234;377;23;550;BREMENKAMP SOMBRA VALENSIA
269;543;22;381;VOLPE SIGNORETI EUSTA
[335, 338, 353, 348];[934, 801, 801, 937];-1;-1;NATURALIDADE
346;563;20;366;SANTANA DA VARGEM-MG
385;430;23;377;C.NAS=44 LV=33 FL=189
424;731;20;200;CARIACICA-ES
463;688;20;195;218.424.550-01
[414, 419, 432, 429];[936, 824, 824, 938];-1;-1;DOC ORIGEM
[495, 495, 512, 510];[940, 907, 910, 941];-1;-1;CPF
539;864;19;74;NH 27
537;328;18;392;TARRATACA CANTINELLI GUILHE
[577, 583, 566, 561];[642, 422, 423, 640];-1;-1;ASSINATURA DO DIRETOR
[610, 616, 598, 590];[643, 406, 405, 642];-1;-1;LEI Nº7 116 DE 29/08/83
558;179;18;60;4 VIA
361;206;19;124;23/09/1993
[350, 356, 368, 364];[305, 109, 110, 305];-1;-1;DATA DE NASCIMENTO
93;204;18;116;20/04/1972
[100, 102, 116, 113];[435, 368, 370, 437];-1;-1;DATA DE
[132, 136, 117, 116];[438, 342, 343, 435];-1;-1;EXPEDIÇÃO
