left;top;width;height;transcription
[764, 292, 293, 767];[570, 573, 595, 588];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
717;539;134;16;50.127.244-6
[959, 872, 872, 961];[530, 531, 543, 544];-1;-1;REGISTRO
[959, 900, 901, 958];[512, 511, 527, 527];-1;-1;GERAL
[958, 904, 905, 958];[479, 479, 494, 492];-1;-1;NOME
[956, 877, 878, 959];[400, 401, 419, 416];-1;-1;FILIAÇÃO
494;387;459;19;TOYOSHIMA ROSIANNE JEFFERSON
642;348;311;19;HELON PATANE DARCIR
[954, 818, 819, 957];[285, 285, 302, 300];-1;-1;NATURALIDADE
698;270;251;16;TURNIS FIOLO CASSAR
504;231;320;19;C.NAS=167 LV=365 FL=181
[955, 839, 840, 956];[207, 206, 221, 220];-1;-1;DOC ORIGEM
648;193;304;18;RAFAEL FERNANDES-RN
[955, 920, 920, 955];[142, 142, 125, 127];-1;-1;CPF
503;85;188;12;MIYOKO UHIARA ERIELSON
885;74;65;18;NH 66
[647, 421, 422, 648];[75, 76, 61, 58];-1;-1;ASSINATURA DO DIRETOR
[646, 401, 401, 647];[25, 28, 45, 44];-1;-1;LEI Nº7 116 DE 29/08/83
235;274;106;16;27/04/1990
[113, 314, 314, 113];[307, 305, 289, 291];-1;-1;DATA DE NASCIMENTO
235;543;104;16;15/04/1992
[455, 386, 386, 454];[549, 550, 533, 533];-1;-1;DATA DE
[455, 354, 355, 456];[516, 516, 532, 532];-1;-1;EXPEDIÇÃO
177;79;55;16;9 VIA
553;463;400;20;SCARPIONI CHINWA GUZELA
