left;top;width;height;transcription
[291, 294, 754, 754, 294];[60, 61, 70, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
203;91;167;20;78.782.930-4
176;131;461;23;CARMENI FUKELMANN PISKE
99;167;101;20;DA PAZ
[99, 177, 177, 99];[228, 229, 211, 211];-1;-1;FILIAÇÃO
97;244;446;24;GIUBILEI VERAS DOMITILA
97;283;370;24;CAI RANDAL WALKER
[97, 230, 230, 94];[344, 347, 330, 328];-1;-1;NATURALIDADE
97;357;192;29;CATUÍPE-RS
[95, 208, 207, 94];[421, 423, 408, 408];-1;-1;DOC ORIGEM
92;437;196;25;JEQUITIBÁ-MG
222;405;362;21;C.NAS=113 LV=415 FL=369
146;482;186;20;140.446.783-16
[94, 124, 124, 93];[503, 503, 488, 488];-1;-1;CPF
91;559;75;19;NH 18
[391, 630, 627, 391];[606, 610, 593, 589];-1;-1;LEI Nº7 116 DE 29/08/83
312;530;318;20;KIYOHARA SANGALAN BRUNING
[392, 609, 608, 393];[572, 577, 563, 559];-1;-1;ASSINATURA DO DIRETOR
795;571;58;18;5 VIA
703;374;141;20;10/09/1952
[724, 915, 914, 722];[356, 360, 345, 341];-1;-1;DATA DE NASCIMENTO
709;101;123;19;12/06/1976
[592, 690, 689, 592];[125, 126, 110, 109];-1;-1;EXPEDIÇÃO
[593, 663, 663, 593];[92, 93, 109, 107];-1;-1;DATA DE
[103, 186, 186, 101];[98, 100, 84, 83];-1;-1;REGISTRO
[102, 160, 159, 103];[115, 117, 101, 101];-1;-1;GERAL
[100, 155, 154, 101];[149, 151, 136, 136];-1;-1;NOME
