left;top;width;height;transcription
[454, 173, 174, 456];[374, 370, 382, 388];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
419;344;75;10;61.102.093-2
325;297;242;13;CRESCIULO TICHAUER AGUTULI
[569, 540, 539, 569];[319, 317, 325, 327];-1;-1;NOME
[568, 517, 517, 570];[350, 349, 358, 359];-1;-1;REGISTRO
[568, 534, 535, 569];[339, 337, 347, 347];-1;-1;GERAL
[304, 257, 257, 303];[343, 343, 352, 353];-1;-1;DATA DE
[303, 242, 244, 304];[332, 331, 343, 343];-1;-1;EXPEDIÇÃO
172;340;59;9;16/06/1967
145;185;60;9;28/06/1955
[206, 88, 88, 206];[211, 209, 199, 200];-1;-1;DATA DE NASCIMENTO
[570, 520, 521, 571];[269, 267, 258, 259];-1;-1;FILIAÇÃO
415;244;153;11;CORBI ABUJAMRA FENILI
406;224;162;10;NADAL FACIS CRISTANTE
[572, 491, 491, 571];[207, 205, 216, 218];-1;-1;NATURALIDADE
494;192;75;8;BACABAL-MA
[572, 504, 504, 572];[166, 165, 156, 156];-1;-1;DOC ORIGEM
381;133;188;16;C.NAS=53 LV=202 FL=59
510;121;62;9;QUIXELÔ-CE
[573, 552, 552, 574];[102, 103, 112, 112];-1;-1;CPF
496;62;75;9;512.720.246-87
[394, 244, 244, 394];[25, 22, 35, 38];-1;-1;LEI Nº7 116 DE 29/08/83
[383, 248, 248, 383];[47, 47, 57, 58];-1;-1;ASSINATURA DO DIRETOR
263;62;146;8;TITARELLI HADEK LAMMARDO
[203, 148, 148, 205];[96, 95, 105, 104];-1;-1;PIS/PASEP
84;56;27;7;NH 79
