left;top;width;height;transcription
[790, 318, 318, 792];[669, 658, 635, 648];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
716;597;176;22;89.258.753-2
[977, 891, 892, 979];[633, 631, 616, 619];-1;-1;REGISTRO
[980, 920, 921, 979];[600, 600, 615, 615];-1;-1;GERAL
[980, 924, 925, 981];[580, 578, 564, 565];-1;-1;NOME
621;514;374;31;MIORI NAOKI RADAEL
[982, 901, 902, 982];[503, 501, 484, 484];-1;-1;FILIAÇÃO
440;435;551;28;PIROTTA MARTAO MIDOGUTI
349;394;645;27;OBLESSUC GREGORIOF ENIVALDO
[981, 844, 846, 982];[384, 379, 365, 368];-1;-1;NATURALIDADE
765;322;231;25;JOSELÂNDIA-MA
[981, 867, 868, 983];[303, 300, 288, 289];-1;-1;DOC ORIGEM
488;275;377;23;C.NAS=310 LV=37 FL=79
776;240;219;24;MARILAC-MG
[983, 950, 951, 985];[222, 220, 205, 206];-1;-1;CPF
729;201;213;23;834.223.356-17
917;125;83;22;NH 06
[686, 452, 453, 688];[138, 131, 117, 124];-1;-1;ASSINATURA DO DIRETOR
[682, 437, 438, 684];[107, 103, 83, 87];-1;-1;LEI Nº7 116 DE 29/08/83
214;106;67;19;3 VIA
233;307;149;23;09/02/2001
[343, 146, 147, 345];[366, 361, 347, 351];-1;-1;DATA DE NASCIMENTO
238;585;141;20;23/09/2008
[480, 405, 407, 481];[622, 619, 605, 607];-1;-1;DATA DE
[481, 381, 381, 480];[589, 586, 602, 606];-1;-1;EXPEDIÇÃO
