left;top;width;height;transcription
[598, 602, 583, 575];[268, 737, 737, 265];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
542;198;15;114;15.639.196-7
494;174;18;291;CASEIRO MIRALLES ENT
[499, 497, 483, 485];[128, 70, 68, 128];-1;-1;NOME
[548, 550, 535, 532];[72, 168, 169, 71];-1;-1;REGISTRO
[518, 519, 534, 532];[72, 135, 132, 71];-1;-1;GERAL
[424, 426, 409, 406];[72, 156, 156, 71];-1;-1;FILIAÇÃO
397;73;20;350;GACHET MINIOLI AMENT
[310, 311, 296, 294];[75, 213, 212, 74];-1;-1;NATURALIDADE
282;74;14;136;CANDEIAS-MG
[232, 232, 232, 219, 218];[74, 74, 196, 196, 71];-1;-1;DOC ORIGEM
175;72;20;272;C.NAS=292 LV=444 FL=340
207;74;28;390;CMC= SÃO SEBASTIÃO-AL ,SEDE
99;327;15;294;BOCHICHI GABIROBERTZ KLA
[151, 152, 138, 137];[72, 110, 110, 72];-1;-1;CPF
117;74;14;133;286.062.551-81
293;699;15;97;10/10/1953
[318, 323, 305, 303];[701, 901, 902, 699];-1;-1;DATA DE NASCIMENTO
551;677;15;98;05/07/2008
[557, 557, 542, 541];[564, 641, 641, 561];-1;-1;DATA DE
[527, 527, 543, 543];[561, 670, 668, 563];-1;-1;EXPEDIÇÃO
[55, 55, 37, 34];[373, 634, 634, 378];-1;-1;LEI Nº7 116 DE 29/08/83
[81, 84, 66, 64];[388, 626, 626, 388];-1;-1;ASSINATURA DO DIRETOR
