left;top;width;height;transcription
[178, 460, 460, 176];[53, 56, 71, 68];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
116;85;91;17;11.242.179-9
[62, 112, 113, 61];[86, 85, 96, 95];-1;-1;REGISTRO
[62, 96, 96, 61];[106, 107, 97, 97];-1;-1;GERAL
[61, 94, 92, 61];[127, 128, 120, 118];-1;-1;NOME
54;130;276;17;MANGIALARDO SCIGLIANO BRASIL
[60, 110, 108, 61];[178, 180, 168, 168];-1;-1;FILIAÇÃO
55;186;178;12;MONIQUE BURIN FREDY
55;210;193;12;BORELLA BILL ANDRIACA
[62, 144, 143, 61];[243, 244, 254, 252];-1;-1;NATURALIDADE
56;258;111;14;URUÇUCA-BA
131;279;206;12;C.NAS=161 LV=335 FL=197
[61, 131, 131, 61];[293, 295, 306, 304];-1;-1;DOC ORIGEM
55;307;118;11;POUSO ALTO-MG
86;336;86;9;155.370.201-81
[61, 82, 81, 60];[345, 346, 356, 356];-1;-1;CPF
53;382;44;12;NH 68
194;370;204;14;LUCIMEIA ANARELLI KLEINDIENST
[244, 377, 377, 244];[398, 399, 390, 388];-1;-1;ASSINATURA DO DIRETOR
[242, 388, 388, 242];[420, 422, 409, 408];-1;-1;LEI Nº7 116 DE 29/08/83
477;386;36;11;4 VIA
419;260;71;11;04/09/1973
[442, 563, 562, 442];[246, 247, 257, 256];-1;-1;DATA DE NASCIMENTO
420;87;76;12;12/09/1961
[360, 401, 402, 360];[87, 88, 97, 98];-1;-1;DATA DE
[360, 420, 418, 359];[110, 108, 99, 99];-1;-1;EXPEDIÇÃO
