left;top;width;height;transcription
498;230;18;367;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
456;155;19;147;07.116.299-9
467;76;13;69;REGISTRO
452;77;14;47;GERAL
422;76;14;44;NOME
390;76;18;237;SANDLER CAFFARO
356;77;15;62;FILIAÇÃO
257;77;14;106;NATURALIDADE
291;78;18;344;GABRIELA AUDI LUCARELLI
226;77;18;129;BORBA-AM
192;76;13;92;DOC ORIGEM
159;77;18;160;CURITIBA-PR
124;76;13;26;CPF
62;75;16;64;NH 94
131;116;14;133;025.762.835-51
196;175;14;238;C.NAS=116 LV=291 FL=43
[52, 51, 36, 36];[316, 507, 507, 316];-1;-1;LEI Nº7 116 DE 29/08/83
[269, 268, 257, 257];[576, 728, 728, 575];-1;-1;DATA DE NASCIMENTO
230;553;14;96;20/08/1999
64;634;14;43;5 VIA
85;285;9;170;TONELOTTI EYTAN ROSANTE
[65, 64, 76, 76];[317, 491, 490, 317];-1;-1;ASSINATURA DO DIRETOR
456;554;18;124;20/09/1976
466;467;14;60;DATA DE
452;466;14;79;EXPEDIÇÃO
122;377;25;148;71695/9247
