left;top;width;height;transcription
[525, 516, 534, 542];[223, 590, 590, 222];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
481;162;20;137;66.440.435-2
414;79;20;355;DREM JOVEL ERNANDES
[492, 489, 504, 502];[70, 138, 137, 69];-1;-1;REGISTRO
[476, 475, 487, 488];[70, 115, 115, 69];-1;-1;GERAL
[448, 446, 459, 460];[70, 112, 113, 69];-1;-1;NOME
[379, 377, 392, 393];[68, 131, 131, 68];-1;-1;FILIAÇÃO
351;80;18;323;MOTTECY MOIZEIS HISANO
315;81;20;283;SIANI GUN CARELLY
[270, 265, 278, 282];[569, 725, 725, 567];-1;-1;DATA DE NASCIMENTO
243;558;16;104;12/06/1999
213;177;24;322;C.NAS=6 LV=363 FL=343
[214, 212, 225, 227];[64, 155, 155, 65];-1;-1;DOC ORIGEM
[283, 279, 292, 294];[67, 173, 173, 66];-1;-1;NATURALIDADE
254;78;20;101;FÊNIX-PR
185;79;18;221;BARRA BONITA-SP
151;117;18;163;229.209.618-88
[146, 145, 158, 157];[63, 91, 90, 63];-1;-1;CPF
90;71;15;55;NH 85
106;270;9;176;BIAZON BOSWORTH BLOSS
[86, 83, 96, 98];[303, 479, 478, 304];-1;-1;ASSINATURA DO DIRETOR
[59, 54, 70, 74];[302, 493, 493, 301];-1;-1;LEI Nº7 116 DE 29/08/83
77;633;16;53;6 VIA
474;562;18;114;19/11/2014
[482, 481, 495, 494];[464, 517, 518, 462];-1;-1;DATA DE
[466, 465, 480, 481];[463, 540, 540, 462];-1;-1;EXPEDIÇÃO
