left;top;width;height;transcription
[598, 602, 583, 575];[268, 737, 737, 265];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
542;196;15;116;03.966.640-2
494;175;18;308;LEMES LUDOVINO SAMAN
[499, 497, 483, 485];[128, 70, 68, 128];-1;-1;NOME
[548, 550, 535, 532];[72, 168, 169, 71];-1;-1;REGISTRO
[518, 519, 534, 532];[72, 135, 132, 71];-1;-1;GERAL
[424, 426, 409, 406];[72, 156, 156, 71];-1;-1;FILIAÇÃO
397;73;21;469;GODO PAPAGEORGIOU ROSNER
[310, 311, 296, 294];[75, 213, 212, 74];-1;-1;NATURALIDADE
282;74;14;176;PINDORETAMA-CE
[232, 232, 232, 219, 218];[74, 74, 196, 196, 71];-1;-1;DOC ORIGEM
175;72;20;260;C.NAS=456 LV=67 FL=284
207;74;28;452;CMC= RESERVA DO IGUAÇU-PR ,SEDE
99;327;15;246;SHIRO IMORI GARBULHO
[151, 152, 138, 137];[72, 110, 110, 72];-1;-1;CPF
117;73;14;136;974.560.663-45
293;699;15;98;11/01/1985
[318, 323, 305, 303];[701, 901, 902, 699];-1;-1;DATA DE NASCIMENTO
551;679;15;97;10/12/1985
[557, 557, 542, 541];[564, 641, 641, 561];-1;-1;DATA DE
[527, 527, 543, 543];[561, 670, 668, 563];-1;-1;EXPEDIÇÃO
[55, 55, 37, 34];[373, 634, 634, 378];-1;-1;LEI Nº7 116 DE 29/08/83
[81, 84, 66, 64];[388, 626, 626, 388];-1;-1;ASSINATURA DO DIRETOR
