left;top;width;height;transcription
[523, 516, 497, 504];[233, 600, 599, 231];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
474;165;15;124;05.250.301-7
[488, 488, 476, 476];[80, 146, 146, 79];-1;-1;REGISTRO
[462, 461, 473, 474];[79, 125, 124, 80];-1;-1;GERAL
[444, 444, 431, 432];[79, 122, 121, 78];-1;-1;NOME
406;86;18;358;MATILDE PANAS NARUZAWA
[379, 379, 364, 364];[78, 139, 139, 76];-1;-1;FILIAÇÃO
340;85;18;422;VAICHULONIS ZABUSCHA VIDOTTI
308;86;18;373;FUZATTO ALEKSANDRO LUYZA
[280, 279, 267, 268];[76, 183, 182, 76];-1;-1;NATURALIDADE
245;83;19;127;HUMAITÁ-AM
210;182;16;269;C.NAS=33 LV=198 FL=90
[214, 214, 202, 201];[75, 166, 166, 75];-1;-1;DOC ORIGEM
180;83;21;139;GURUPÁ-PA
146;123;15;149;275.278.844-44
[146, 145, 132, 133];[75, 101, 100, 75];-1;-1;CPF
82;82;16;60;NH 03
[81, 77, 65, 68];[316, 487, 487, 314];-1;-1;ASSINATURA DO DIRETOR
[53, 51, 35, 38];[313, 504, 503, 313];-1;-1;LEI Nº7 116 DE 29/08/83
76;642;16;51;1 VIA
235;562;19;134;03/10/2013
259;575;14;154;DATA DE NASCIMENTO
465;564;19;134;29/07/1956
470;467;14;58;DATA DE
454;467;15;78;EXPEDIÇÃO
