left;top;width;height;transcription
[738, 272, 272, 736];[607, 600, 622, 629];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
698;571;137;19;34.087.090-4
[931, 844, 845, 929];[579, 579, 595, 595];-1;-1;REGISTRO
[931, 875, 877, 931];[560, 560, 575, 575];-1;-1;GERAL
[928, 874, 874, 928];[525, 521, 538, 538];-1;-1;NOME
[935, 853, 854, 936];[444, 443, 462, 462];-1;-1;FILIAÇÃO
622;411;316;21;QIYAN FREY GOLFETTI
638;372;296;20;NA ALESSA ISHISAKI
[936, 796, 798, 937];[339, 337, 353, 354];-1;-1;NATURALIDADE
770;300;171;23;PALMÁCIA-CE
[940, 821, 821, 940];[257, 256, 271, 273];-1;-1;DOC ORIGEM
[941, 903, 905, 941];[158, 157, 175, 175];-1;-1;CPF
887;106;60;16;NH 03
728;178;161;17;920.227.404-59
767;220;176;18;GOIATUBA-GO
449;254;363;21;C.NAS=280 LV=492 FL=266
189;290;98;20;28/11/1972
[327, 133, 133, 328];[329, 325, 341, 344];-1;-1;DATA DE NASCIMENTO
214;562;114;16;27/03/2008
[436, 364, 365, 440];[568, 567, 583, 583];-1;-1;DATA DE
[437, 338, 338, 439];[552, 549, 567, 568];-1;-1;EXPEDIÇÃO
440;490;495;22;WHITAKER CRESTANA REMORINI
[641, 407, 407, 643];[59, 55, 74, 77];-1;-1;LEI Nº7 116 DE 29/08/83
433;108;292;15;PALAURO FACHETTI URSCHEI
164;91;52;16;5 VIA
[643, 409, 410, 643];[86, 83, 98, 101];-1;-1;ASSINATURA DO DIRETOR
