left;top;width;height;transcription
[258, 730, 729, 255];[73, 70, 48, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
171;88;134;16;50.127.244-6
[63, 150, 150, 61];[113, 112, 100, 99];-1;-1;REGISTRO
[63, 122, 121, 64];[131, 132, 116, 116];-1;-1;GERAL
[64, 118, 117, 64];[164, 164, 149, 151];-1;-1;NOME
[66, 145, 144, 63];[243, 242, 224, 227];-1;-1;FILIAÇÃO
69;237;459;19;TOYOSHIMA ROSIANNE JEFFERSON
69;276;311;19;HELON PATANE DARCIR
[68, 204, 203, 65];[358, 358, 341, 343];-1;-1;NATURALIDADE
73;357;251;16;TURNIS FIOLO CASSAR
198;393;320;19;C.NAS=167 LV=365 FL=181
[67, 183, 182, 66];[436, 437, 422, 423];-1;-1;DOC ORIGEM
70;432;304;18;RAFAEL FERNANDES-RN
[67, 102, 102, 67];[501, 501, 518, 516];-1;-1;CPF
331;546;188;12;MIYOKO UHIARA ERIELSON
72;551;65;18;NH 66
[375, 601, 600, 374];[568, 567, 582, 585];-1;-1;ASSINATURA DO DIRETOR
[376, 621, 621, 375];[618, 615, 598, 599];-1;-1;LEI Nº7 116 DE 29/08/83
681;353;106;16;27/04/1990
[909, 708, 708, 909];[336, 338, 354, 352];-1;-1;DATA DE NASCIMENTO
683;84;104;16;15/04/1992
[567, 636, 636, 568];[94, 93, 110, 110];-1;-1;DATA DE
[567, 668, 667, 566];[127, 127, 111, 111];-1;-1;EXPEDIÇÃO
790;548;55;16;9 VIA
69;160;400;20;SCARPIONI CHINWA GUZELA
