left;top;width;height;transcription
61;295;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
93;630;21;168;65.445.569-7
95;862;17;87;REGISTRO
114;893;17;57;GERAL
160;896;18;55;NOME
219;870;20;81;FILIAÇÃO
244;653;26;290;MALAMAN IRIA H
287;670;23;276;TOKIO MARCATTI
336;815;19;136;NATURALIDADE
362;735;22;211;CAPUTIRA-MG
425;835;17;115;DOC ORIGEM
515;919;19;35;CPF
514;712;20;188;677.556.542-90
146;446;19;428;GOTARDELO RONCHI CAMBRIA
448;611;22;337;C.NAS=190 LV=16 FL=316
478;791;16;157;CORRENTE-PI
[597, 600, 585, 584];[644, 424, 424, 645];-1;-1;ASSINATURA DO DIRETOR
[629, 630, 611, 610];[652, 406, 406, 652];-1;-1;LEI Nº7 116 DE 29/08/83
96;180;16;114;03/04/1968
[98, 99, 115, 114];[455, 377, 380, 455];-1;-1;DATA DE
[132, 131, 114, 115];[452, 354, 356, 455];-1;-1;EXPEDIÇÃO
[342, 343, 360, 358];[138, 334, 332, 136];-1;-1;DATA DE NASCIMENTO
367;188;16;106;26/04/2000
